,product_id,category,sub_category_name,product_name,product_brand,img_src,combo
0,1604832141_37444,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['500 g', '332.50']"
1,1604832141_37444,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['1 kg', '565.25']"
0,1604832142_8004,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['2x500 g', '380.00']"
1,1604832142_8004,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['200 g', '99.00']"
2,1604832142_8004,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['500 g', '190.00']"
0,1604832150_40644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['1.25 kg', '405.00']"
1,1604832150_40644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['500 g', '180.00']"
2,1604832150_40644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['1 kg', '315.00']"
0,1604832153_94084,Snacks & Branded Foods,Breakfast Cereals,Oats - Steel Cut,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082903_10-by-nature-oats-steel-cut.jpg,"['400 g', '190.00']"
1,1604832153_94084,Snacks & Branded Foods,Breakfast Cereals,Oats - Steel Cut,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082903_10-by-nature-oats-steel-cut.jpg,"['200 g', '99.00']"
0,1604832161_42084,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['500 g', '332.50']"
1,1604832161_42084,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['1 kg', '565.25']"
0,1604832162_3044,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['2x500 g', '380.00']"
1,1604832162_3044,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['200 g', '99.00']"
2,1604832162_3044,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['500 g', '190.00']"
0,1604832169_56644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['1.25 kg', '405.00']"
1,1604832169_56644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['500 g', '180.00']"
2,1604832169_56644,Snacks & Branded Foods,Breakfast Cereals,Rolled Oats - Premium Gluten-Free,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40115723_2-nutriwish-rolled-oats-premium-gluten-free.jpg,"['1 kg', '315.00']"
0,1604832173_46884,Snacks & Branded Foods,Breakfast Cereals,Oats - Steel Cut,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082903_10-by-nature-oats-steel-cut.jpg,"['400 g', '190.00']"
1,1604832173_46884,Snacks & Branded Foods,Breakfast Cereals,Oats - Steel Cut,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082903_10-by-nature-oats-steel-cut.jpg,"['200 g', '99.00']"
0,1604832180_5444,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['500 g', '332.50']"
1,1604832180_5444,Snacks & Branded Foods,Breakfast Cereals,Whole Oatmeal  With Chia & Real Whole Fruits - No Added Sugar,True Elements,https://www.bigbasket.com/media/uploads/p/mm/40177734_3-true-elements-whole-oatmeal-with-chia-real-whole-fruits-no-added-sugar.jpg,"['1 kg', '565.25']"
0,1604832181_31844,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['2x500 g', '380.00']"
1,1604832181_31844,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['200 g', '99.00']"
2,1604832181_31844,Snacks & Branded Foods,Breakfast Cereals,Oats - Rolled,By Nature,https://www.bigbasket.com/media/uploads/p/mm/40082902_12-by-nature-oats-rolled.jpg,"['500 g', '190.00']"
0,1604832193_23364,Snacks & Branded Foods,Breakfast Cereals,Steel Cut Oats - Gluten Free,Manna,https://www.bigbasket.com/media/uploads/p/mm/211494_6-manna-steel-cut-oats-gluten-free.jpg,"['1 kg', '172.50']"
1,1604832193_23364,Snacks & Branded Foods,Breakfast Cereals,Steel Cut Oats - Gluten Free,Manna,https://www.bigbasket.com/media/uploads/p/mm/211494_6-manna-steel-cut-oats-gluten-free.jpg,"['500 g', '93.75']"
0,1604832194_804,Snacks & Branded Foods,Breakfast Cereals,Yogurt Berry Bar,RiteBite Max Protein,https://www.bigbasket.com/media/uploads/p/mm/40172419_4-ritebite-max-protein-yogurt-berry-bar.jpg,"['3x35 g', '105.00']"
1,1604832194_804,Snacks & Branded Foods,Breakfast Cereals,Yogurt Berry Bar,RiteBite Max Protein,https://www.bigbasket.com/media/uploads/p/mm/40172419_4-ritebite-max-protein-yogurt-berry-bar.jpg,"['6x35 g', '210.00']"
2,1604832194_804,Snacks & Branded Foods,Breakfast Cereals,Yogurt Berry Bar,RiteBite Max Protein,https://www.bigbasket.com/media/uploads/p/mm/40172419_4-ritebite-max-protein-yogurt-berry-bar.jpg,"['35 g', '35.00']"
0,1604832198_49764,Snacks & Branded Foods,Breakfast Cereals,Steel Cut Oats,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40186778_1-nutriwish-steel-cut-oats.jpg,"['200 g', '112.50']"
1,1604832198_49764,Snacks & Branded Foods,Breakfast Cereals,Steel Cut Oats,NUTRIWISH,https://www.bigbasket.com/media/uploads/p/mm/40186778_1-nutriwish-steel-cut-oats.jpg,"['2 kg', '585.00']"
0,1604832203_11364,Snacks & Branded Foods,Breakfast Cereals,Beginnings - Organic Mixed Millet Flakes,Beginnings,https://www.bigbasket.com/media/uploads/p/mm/40006368_6-beginnings-beginnings-organic-mixed-millet-flakes.jpg,"['300 g', '83.75']"
1,1604832203_11364,Snacks & Branded Foods,Breakfast Cereals,Beginnings - Organic Mixed Millet Flakes,Beginnings,https://www.bigbasket.com/media/uploads/p/mm/40006368_6-beginnings-beginnings-organic-mixed-millet-flakes.jpg,"['2x300 g', '167.50']"
0,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['420 g', '67.32']"
1,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['12x70 g', '122.40']"
2,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['4x70 g', '40.80']"
3,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['70 g', '10.20']"
4,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['280 g', '41.40']"
5,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['6x70 g', '61.20']"
6,1604831598_46884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2-Minute Instant Noodles - Masala,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201474_2-maggi-2-minute-instant-noodles-masala.jpg,"['560 g', '90.00']"
0,1604831599_77444,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Desi,https://www.bigbasket.com/media/uploads/p/s/40141483_1-desi-hakka-noodles-veg.jpg,"['400 g', '64.35']"
1,1604831599_77444,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Desi,https://www.bigbasket.com/media/uploads/p/s/40141483_1-desi-hakka-noodles-veg.jpg,"['800 g', '129.00']"
0,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['2x240 g', '76.00']"
1,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['3x60 g', '31.20']"
2,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['6x60 g', '56.78']"
3,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['4x60 g', '38.69']"
4,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['10x60 g', '92.56']"
5,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['60 g', '10.40']"
6,1604831600_59524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Magic Masala Noodles,Sunfeast,https://www.bigbasket.com/media/uploads/p/s/1204274_1-sunfeast-yippee-magic-masala-noodles.jpg,"['240 g', '40.00']"
0,1604831601_78884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,Bambino,https://www.bigbasket.com/media/uploads/p/s/100015894_5-bambino-vermicelli-roasted.jpg,"['450 g', '60.00']"
1,1604831601_78884,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,Bambino,https://www.bigbasket.com/media/uploads/p/s/100015894_5-bambino-vermicelli-roasted.jpg,"['875 g', '95.04']"
0,1604831602_85124,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2 Minute Chicken Noodles,MAGGI,https://www.bigbasket.com/media/uploads/p/s/276413_6-maggi-2-minute-chicken-noodles.jpg,"['71 g', '15.00']"
1,1604831602_85124,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2 Minute Chicken Noodles,MAGGI,https://www.bigbasket.com/media/uploads/p/s/276413_6-maggi-2-minute-chicken-noodles.jpg,"['3x71 g', '45.00']"
2,1604831602_85124,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",2 Minute Chicken Noodles,MAGGI,https://www.bigbasket.com/media/uploads/p/s/276413_6-maggi-2-minute-chicken-noodles.jpg,"['284 g', '58.00']"
0,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['3x150 g', '84.00']"
1,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['2x600 g', '214.00']"
2,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['150 g', '28.00']"
3,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['600 g', '107.00']"
4,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['2x150 g', '56.00']"
5,1604831603_5604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Veg,Chings,https://www.bigbasket.com/media/uploads/p/s/1204444_2-chings-hakka-noodles-veg.jpg,"['5x150 g', '140.00']"
0,1604831604_40164,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Macaroni - Elbow,MTR,https://www.bigbasket.com/media/uploads/p/s/298681_4-mtr-macaroni-elbow.jpg,"['400 g', '55.00']"
1,1604831604_40164,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Macaroni - Elbow,MTR,https://www.bigbasket.com/media/uploads/p/s/298681_4-mtr-macaroni-elbow.jpg,"['850 g', '80.00']"
0,1604831605_48644,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Masala Noodles - Special,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1205532_4-maggi-masala-noodles-special.jpg,"['70 g', '15.00']"
1,1604831605_48644,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Masala Noodles - Special,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1205532_4-maggi-masala-noodles-special.jpg,"['12x70 g', '180.00']"
2,1604831605_48644,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Masala Noodles - Special,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1205532_4-maggi-masala-noodles-special.jpg,"['6x70 g', '90.00']"
0,1604831607_31524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Bambino,https://www.bigbasket.com/media/uploads/p/s/266429_2-bambino-vermicelli.jpg,"['850 g', '77.00']"
1,1604831607_31524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Bambino,https://www.bigbasket.com/media/uploads/p/s/266429_2-bambino-vermicelli.jpg,"['400 g', '39.60']"
2,1604831607_31524,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Bambino,https://www.bigbasket.com/media/uploads/p/s/266429_2-bambino-vermicelli.jpg,"['150 g', '16.00']"
0,1604831608_28804,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Masala Penne,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201329_1-maggi-nutri-licious-pazzta-masala-penne.jpg,"['65 g', '24.75']"
1,1604831608_28804,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Masala Penne,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201329_1-maggi-nutri-licious-pazzta-masala-penne.jpg,"['4x65 g', '99.00']"
2,1604831608_28804,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Masala Penne,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1201329_1-maggi-nutri-licious-pazzta-masala-penne.jpg,"['3x65 g', '74.25']"
0,1604831609_76484,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,MTR,https://www.bigbasket.com/media/uploads/p/s/265947_7-mtr-vermicelli.jpg,"['150 g', '16.00']"
1,1604831609_76484,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,MTR,https://www.bigbasket.com/media/uploads/p/s/265947_7-mtr-vermicelli.jpg,"['4x150 g', '64.00']"
2,1604831609_76484,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,MTR,https://www.bigbasket.com/media/uploads/p/s/265947_7-mtr-vermicelli.jpg,"['400 g', '42.00']"
3,1604831609_76484,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,MTR,https://www.bigbasket.com/media/uploads/p/s/265947_7-mtr-vermicelli.jpg,"['850 g', '58.00']"
0,1604831610_80324,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Cup Noodles Mazedaar Masala,Nissin Food,https://www.bigbasket.com/media/uploads/p/s/1201319_4-nissin-food-cup-noodles-mazedaar-masala.jpg,"['70 g', '41.00']"
1,1604831610_80324,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Cup Noodles Mazedaar Masala,Nissin Food,https://www.bigbasket.com/media/uploads/p/s/1201319_4-nissin-food-cup-noodles-mazedaar-masala.jpg,"['6x70 g', '246.00']"
2,1604831610_80324,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Cup Noodles Mazedaar Masala,Nissin Food,https://www.bigbasket.com/media/uploads/p/s/1201319_4-nissin-food-cup-noodles-mazedaar-masala.jpg,"['2x70 g', '82.00']"
3,1604831610_80324,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Cup Noodles Mazedaar Masala,Nissin Food,https://www.bigbasket.com/media/uploads/p/s/1201319_4-nissin-food-cup-noodles-mazedaar-masala.jpg,"['3x70 g', '123.00']"
0,1604831611_25444,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Anil,https://www.bigbasket.com/media/uploads/p/s/268653_4-anil-vermicelli.jpg,"['450 g', '45.00']"
1,1604831611_25444,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Anil,https://www.bigbasket.com/media/uploads/p/s/268653_4-anil-vermicelli.jpg,"['180 g', '19.00']"
2,1604831611_25444,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli,Anil,https://www.bigbasket.com/media/uploads/p/s/268653_4-anil-vermicelli.jpg,"['3x180 g', '57.00']"
0,1604831612_37284,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri-licious Atta Masala Noodles,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1206570_1-maggi-nutri-licious-atta-masala-noodles.jpg,"['72.5 g', '22.00']"
1,1604831612_37284,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri-licious Atta Masala Noodles,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1206570_1-maggi-nutri-licious-atta-masala-noodles.jpg,"['2x75 g', '44.00']"
0,1604831613_87364,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Rice Vermicelli,Anil,https://www.bigbasket.com/media/uploads/p/s/266292_4-anil-rice-vermicelli.jpg,"['180 g', '29.00']"
1,1604831613_87364,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Rice Vermicelli,Anil,https://www.bigbasket.com/media/uploads/p/s/266292_4-anil-rice-vermicelli.jpg,"['500 g', '63.00']"
0,1604831614_61924,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Cheese Macaroni,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1203876_4-maggi-nutri-licious-pazzta-cheese-macaroni.jpg,"['3x70 g', '63.00']"
1,1604831614_61924,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Cheese Macaroni,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1203876_4-maggi-nutri-licious-pazzta-cheese-macaroni.jpg,"['70 g', '21.00']"
2,1604831614_61924,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nutri Licious Pazzta - Cheese Macaroni,MAGGI,https://www.bigbasket.com/media/uploads/p/s/1203876_4-maggi-nutri-licious-pazzta-cheese-macaroni.jpg,"['4x70 g', '84.00']"
0,1604831616_65604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Egg,Desi,https://www.bigbasket.com/media/uploads/p/mm/40141485_3-desi-hakka-noodles-egg.jpg,"['400 g', '59.50']"
1,1604831616_65604,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Hakka Noodles - Egg,Desi,https://www.bigbasket.com/media/uploads/p/mm/40141485_3-desi-hakka-noodles-egg.jpg,"['800 g', '140.00']"
0,1604831617_74244,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Veg Masala Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004319_1-wai-wai-1-2-3-noodles-veg-masala-flavour.jpg,"['6x70 g', '64.80']"
1,1604831617_74244,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Veg Masala Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004319_1-wai-wai-1-2-3-noodles-veg-masala-flavour.jpg,"['4x70 g', '43.20']"
2,1604831617_74244,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Veg Masala Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004319_1-wai-wai-1-2-3-noodles-veg-masala-flavour.jpg,"['70 g', '10.80']"
0,1604831620_68964,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Chicken Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004318_1-wai-wai-1-2-3-noodles-chicken-flavour.jpg,"['6x70 g', '64.80']"
1,1604831620_68964,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Chicken Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004318_1-wai-wai-1-2-3-noodles-chicken-flavour.jpg,"['4x70 g', '43.20']"
2,1604831620_68964,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",1-2-3 Noodles - Chicken Flavour,Wai Wai,https://www.bigbasket.com/media/uploads/p/mm/20004318_1-wai-wai-1-2-3-noodles-chicken-flavour.jpg,"['70 g', '10.80']"
0,1604831621_61284,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Mood Masala Noodles - Family Pack,Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/40110228_4-sunfeast-yippee-mood-masala-noodles-family-pack.jpg,"['2x280 g', '75.39']"
1,1604831621_61284,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Mood Masala Noodles - Family Pack,Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/40110228_4-sunfeast-yippee-mood-masala-noodles-family-pack.jpg,"['260 g', '39.68']"
0,1604831622_70724,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,MTR,https://www.bigbasket.com/media/uploads/p/mm/40083451_7-mtr-vermicelli-roasted.jpg,"['165 g', '25.00']"
1,1604831622_70724,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,MTR,https://www.bigbasket.com/media/uploads/p/mm/40083451_7-mtr-vermicelli-roasted.jpg,"['850 g', '92.00']"
2,1604831622_70724,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,MTR,https://www.bigbasket.com/media/uploads/p/mm/40083451_7-mtr-vermicelli-roasted.jpg,"['400 g', '49.00']"
3,1604831622_70724,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Vermicelli - Roasted,MTR,https://www.bigbasket.com/media/uploads/p/mm/40083451_7-mtr-vermicelli-roasted.jpg,"['3x165 g', '75.00']"
0,1604831623_45764,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Tricolor Pasta - Creamy Corn,Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202661_6-sunfeast-yippee-tricolor-pasta-creamy-corn.jpg,"['65 g', '23.75']"
1,1604831623_45764,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Tricolor Pasta - Creamy Corn,Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202661_6-sunfeast-yippee-tricolor-pasta-creamy-corn.jpg,"['3x70 g', '71.25']"
2,1604831623_45764,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Yippee Tricolor Pasta - Creamy Corn,Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202661_6-sunfeast-yippee-tricolor-pasta-creamy-corn.jpg,"['2x70 g', '42.75']"
0,1604831624_6084,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli","Sunfeast Yippee Tricolor Pasta - Masala, 2x65 g",Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202660_6-sunfeast-sunfeast-yippee-tricolor-pasta-masala-2x65-g.jpg,"['65 g', '23.75']"
1,1604831624_6084,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli","Sunfeast Yippee Tricolor Pasta - Masala, 2x65 g",Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202660_6-sunfeast-sunfeast-yippee-tricolor-pasta-masala-2x65-g.jpg,"['2x65 g', '42.75']"
2,1604831624_6084,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli","Sunfeast Yippee Tricolor Pasta - Masala, 2x65 g",Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202660_6-sunfeast-sunfeast-yippee-tricolor-pasta-masala-2x65-g.jpg,"['2x70 g', '47.50']"
3,1604831624_6084,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli","Sunfeast Yippee Tricolor Pasta - Masala, 2x65 g",Sunfeast,https://www.bigbasket.com/media/uploads/p/mm/1202660_6-sunfeast-sunfeast-yippee-tricolor-pasta-masala-2x65-g.jpg,"['3x70 g', '71.25']"
0,1604831625_95364,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Cup Noodles - Spiced Chicken,Nissin,https://www.bigbasket.com/media/uploads/p/mm/264918_7-nissin-cup-noodles-spiced-chicken.jpg,"['3x70 g', '135.00']"
